country,date,sector,value,timestamp
UK,11/2/2019,Power,0.313746,1549814400
US,11/2/2019,Power,4.69577,1549814400
WORLD,11/2/2019,Power,38.9544,1549814400
Brazil,12/2/2019,Power,0.201726,1549900800
China,12/2/2019,Power,11.8663,1549900800
EU27 & UK,12/2/2019,Power,3.30919,1549900800
France,12/2/2019,Power,0.156065,1549900800
Germany,12/2/2019,Power,0.923055,1549900800
India,12/2/2019,Power,3.34261,1549900800
Italy,12/2/2019,Power,0.261626,1549900800
Japan,12/2/2019,Power,1.83097,1549900800
ROW,12/2/2019,Power,12.4157,1549900800
Russia,12/2/2019,Power,2.84929,1549900800
Spain,12/2/2019,Power,0.184563,1549900800
UK,12/2/2019,Power,0.246943,1549900800
US,12/2/2019,Power,4.44268,1549900800
WORLD,12/2/2019,Power,40.2585,1549900800
Brazil,13/02/2019,Power,0.231995,1549987200
China,13/02/2019,Power,11.9169,1549987200
EU27 & UK,13/02/2019,Power,3.22775,1549987200
France,13/02/2019,Power,0.144004,1549987200
Germany,13/02/2019,Power,0.922554,1549987200
India,13/02/2019,Power,3.41698,1549987200
Italy,13/02/2019,Power,0.268996,1549987200
Japan,13/02/2019,Power,1.84326,1549987200
ROW,13/02/2019,Power,12.354,1549987200
Russia,13/02/2019,Power,2.83074,1549987200
Spain,13/02/2019,Power,0.190267,1549987200
UK,13/02/2019,Power,0.204128,1549987200
US,13/02/2019,Power,4.2654,1549987200
WORLD,13/02/2019,Power,40.087,1549987200
Brazil,14/02/2019,Power,0.249289,1550073600
China,14/02/2019,Power,12.0883,1550073600
EU27 & UK,14/02/2019,Power,3.42752,1550073600
France,14/02/2019,Power,0.149208,1550073600
Germany,14/02/2019,Power,0.983775,1550073600
India,14/02/2019,Power,3.41698,1550073600
Italy,14/02/2019,Power,0.276324,1550073600
Japan,14/02/2019,Power,1.90674,1550073600
ROW,14/02/2019,Power,12.661,1550073600
Russia,14/02/2019,Power,2.81287,1550073600
Spain,14/02/2019,Power,0.158369,1550073600
UK,14/02/2019,Power,0.239434,1550073600
US,14/02/2019,Power,4.12327,1550073600
WORLD,14/02/2019,Power,40.686,1550073600
Brazil,15/02/2019,Power,0.258175,1550160000
China,15/02/2019,Power,12.2785,1550160000
EU27 & UK,15/02/2019,Power,3.27474,1550160000
France,15/02/2019,Power,0.143126,1550160000
Germany,15/02/2019,Power,0.926015,1550160000
India,15/02/2019,Power,3.3642,1550160000
Italy,15/02/2019,Power,0.283937,1550160000
Japan,15/02/2019,Power,1.96593,1550160000
ROW,15/02/2019,Power,12.7392,1550160000
Russia,15/02/2019,Power,2.84244,1550160000
Spain,15/02/2019,Power,0.166991,1550160000
UK,15/02/2019,Power,0.211737,1550160000
US,15/02/2019,Power,4.11424,1550160000
WORLD,15/02/2019,Power,40.8374,1550160000
Brazil,16/02/2019,Power,0.252029,1550246400
China,16/02/2019,Power,12.0865,1550246400
EU27 & UK,16/02/2019,Power,2.48466,1550246400
France,16/02/2019,Power,0.091544,1550246400
Germany,16/02/2019,Power,0.707586,1550246400
India,16/02/2019,Power,3.33302,1550246400
Italy,16/02/2019,Power,0.218949,1550246400
Japan,16/02/2019,Power,1.66376,1550246400
ROW,16/02/2019,Power,11.0789,1550246400
Russia,16/02/2019,Power,2.72487,1550246400
Spain,16/02/2019,Power,0.114392,1550246400
UK,16/02/2019,Power,0.155982,1550246400
US,16/02/2019,Power,4.30466,1550246400
WORLD,16/02/2019,Power,37.9284,1550246400
Brazil,17/02/2019,Power,0.251062,1550332800
China,17/02/2019,Power,12.3525,1550332800
EU27 & UK,17/02/2019,Power,2.33141,1550332800
France,17/02/2019,Power,0.060878,1550332800
Germany,17/02/2019,Power,0.73359,1550332800
India,17/02/2019,Power,3.28744,1550332800
Italy,17/02/2019,Power,0.186262,1550332800
Japan,17/02/2019,Power,1.49665,1550332800
ROW,17/02/2019,Power,10.3052,1550332800
Russia,17/02/2019,Power,2.63058,1550332800
Spain,17/02/2019,Power,0.099303,1550332800
UK,17/02/2019,Power,0.112268,1550332800
US,17/02/2019,Power,4.22961,1550332800
WORLD,17/02/2019,Power,36.8844,1550332800
Brazil,18/02/2019,Power,0.241716,1550419200
China,18/02/2019,Power,13.2882,1550419200
EU27 & UK,18/02/2019,Power,3.07539,1550419200
France,18/02/2019,Power,0.120356,1550419200
Germany,18/02/2019,Power,0.863527,1550419200
India,18/02/2019,Power,3.33422,1550419200
Italy,18/02/2019,Power,0.299311,1550419200
Japan,18/02/2019,Power,1.67219,1550419200
ROW,18/02/2019,Power,11.7709,1550419200
Russia,18/02/2019,Power,2.74697,1550419200
Spain,18/02/2019,Power,0.167912,1550419200
UK,18/02/2019,Power,0.183067,1550419200
US,18/02/2019,Power,4.80065,1550419200
WORLD,18/02/2019,Power,40.9302,1550419200
Brazil,19/02/2019,Power,0.248511,1550505600
China,19/02/2019,Power,13.1205,1550505600
EU27 & UK,19/02/2019,Power,3.06522,1550505600
France,19/02/2019,Power,0.137717,1550505600
Germany,19/02/2019,Power,0.80444,1550505600
India,19/02/2019,Power,3.47574,1550505600
Italy,19/02/2019,Power,0.334622,1550505600
Japan,19/02/2019,Power,1.81849,1550505600
ROW,19/02/2019,Power,12.5571,1550505600
Russia,19/02/2019,Power,2.74909,1550505600
Spain,19/02/2019,Power,0.203605,1550505600
UK,19/02/2019,Power,0.219105,1550505600
US,19/02/2019,Power,5.23823,1550505600
WORLD,19/02/2019,Power,42.2729,1550505600
Brazil,20/02/2019,Power,0.247797,1550592000
China,20/02/2019,Power,13.173,1550592000
EU27 & UK,20/02/2019,Power,3.13092,1550592000
France,20/02/2019,Power,0.140404,1550592000
Germany,20/02/2019,Power,0.88102,1550592000
India,20/02/2019,Power,3.44816,1550592000
Italy,20/02/2019,Power,0.340592,1550592000
Japan,20/02/2019,Power,1.5855,1550592000
ROW,20/02/2019,Power,11.5849,1550592000
Russia,20/02/2019,Power,2.74966,1550592000
Spain,20/02/2019,Power,0.196762,1550592000
UK,20/02/2019,Power,0.180606,1550592000
US,20/02/2019,Power,4.86125,1550592000
WORLD,20/02/2019,Power,40.7812,1550592000
Brazil,21/02/2019,Power,0.23417,1550678400
China,21/02/2019,Power,13.5879,1550678400
EU27 & UK,21/02/2019,Power,3.20549,1550678400
France,21/02/2019,Power,0.134791,1550678400
Germany,21/02/2019,Power,0.899597,1550678400
India,21/02/2019,Power,3.44216,1550678400
Italy,21/02/2019,Power,0.332326,1550678400
Japan,21/02/2019,Power,1.59927,1550678400
ROW,21/02/2019,Power,11.5184,1550678400
Russia,21/02/2019,Power,2.75162,1550678400
Spain,21/02/2019,Power,0.176217,1550678400
UK,21/02/2019,Power,0.206701,1550678400
US,21/02/2019,Power,4.52969,1550678400
WORLD,21/02/2019,Power,40.8687,1550678400
Brazil,22/02/2019,Power,0.226413,1550764800
China,22/02/2019,Power,13.4437,1550764800
EU27 & UK,22/02/2019,Power,3.27035,1550764800
France,22/02/2019,Power,0.136793,1550764800
Germany,22/02/2019,Power,0.937205,1550764800
India,22/02/2019,Power,3.43496,1550764800
Italy,22/02/2019,Power,0.286081,1550764800
Japan,22/02/2019,Power,1.61259,1550764800
ROW,22/02/2019,Power,11.6342,1550764800
Russia,22/02/2019,Power,2.72444,1550764800
Spain,22/02/2019,Power,0.160095,1550764800
UK,22/02/2019,Power,0.203364,1550764800
US,22/02/2019,Power,4.64039,1550764800
WORLD,22/02/2019,Power,40.987,1550764800
Brazil,23/02/2019,Power,0.176803,1550851200
China,23/02/2019,Power,12.8948,1550851200
EU27 & UK,23/02/2019,Power,2.5871,1550851200
France,23/02/2019,Power,0.07224,1550851200
Germany,23/02/2019,Power,0.756627,1550851200
India,23/02/2019,Power,3.42897,1550851200
Italy,23/02/2019,Power,0.172366,1550851200
Japan,23/02/2019,Power,1.41036,1550851200
ROW,23/02/2019,Power,10.1053,1550851200
Russia,23/02/2019,Power,2.69333,1550851200
Spain,23/02/2019,Power,0.131734,1550851200
UK,23/02/2019,Power,0.159149,1550851200
US,23/02/2019,Power,3.93405,1550851200
WORLD,23/02/2019,Power,37.2307,1550851200
Brazil,24/02/2019,Power,0.186679,1550937600
China,24/02/2019,Power,12.4686,1550937600
EU27 & UK,24/02/2019,Power,2.60354,1550937600
France,24/02/2019,Power,0.073085,1550937600
Germany,24/02/2019,Power,0.756012,1550937600
India,24/02/2019,Power,3.34141,1550937600
Italy,24/02/2019,Power,0.159985,1550937600
Japan,24/02/2019,Power,1.33927,1550937600
ROW,24/02/2019,Power,9.79185,1550937600
Russia,24/02/2019,Power,2.60968,1550937600
Spain,24/02/2019,Power,0.123176,1550937600
UK,24/02/2019,Power,0.209875,1550937600
US,24/02/2019,Power,3.86812,1550937600
WORLD,24/02/2019,Power,36.2092,1550937600
Brazil,25/02/2019,Power,0.221956,1551024000
China,25/02/2019,Power,12.9725,1551024000
EU27 & UK,25/02/2019,Power,3.23769,1551024000
France,25/02/2019,Power,0.124934,1551024000
Germany,25/02/2019,Power,0.88519,1551024000
India,25/02/2019,Power,3.41937,1551024000
Italy,25/02/2019,Power,0.262486,1551024000
Japan,25/02/2019,Power,1.51437,1551024000
ROW,25/02/2019,Power,11.1648,1551024000
Russia,25/02/2019,Power,2.63178,1551024000
Spain,25/02/2019,Power,0.162576,1551024000
UK,25/02/2019,Power,0.266735,1551024000
US,25/02/2019,Power,4.41034,1551024000
WORLD,25/02/2019,Power,39.5729,1551024000
Brazil,26/02/2019,Power,0.23345,1551110400
China,26/02/2019,Power,13.4099,1551110400
EU27 & UK,26/02/2019,Power,3.28208,1551110400
France,26/02/2019,Power,0.141999,1551110400
Germany,26/02/2019,Power,0.899315,1551110400
India,26/02/2019,Power,3.42537,1551110400
Italy,26/02/2019,Power,0.273207,1551110400
Japan,26/02/2019,Power,1.52974,1551110400
ROW,26/02/2019,Power,11.3507,1551110400
Russia,26/02/2019,Power,2.64846,1551110400
Spain,26/02/2019,Power,0.15111,1551110400
UK,26/02/2019,Power,0.28256,1551110400
US,26/02/2019,Power,4.64188,1551110400
WORLD,26/02/2019,Power,40.5216,1551110400
Brazil,27/02/2019,Power,0.215414,1551196800
China,27/02/2019,Power,13.3125,1551196800
EU27 & UK,27/02/2019,Power,3.1529,1551196800
France,27/02/2019,Power,0.129678,1551196800
Germany,27/02/2019,Power,0.849895,1551196800
India,27/02/2019,Power,3.39539,1551196800
Italy,27/02/2019,Power,0.252612,1551196800
Japan,27/02/2019,Power,1.66949,1551196800
ROW,27/02/2019,Power,11.7396,1551196800
Russia,27/02/2019,Power,2.64379,1551196800
Spain,27/02/2019,Power,0.147224,1551196800
UK,27/02/2019,Power,0.292203,1551196800
US,27/02/2019,Power,4.60418,1551196800
WORLD,27/02/2019,Power,40.7333,1551196800
Brazil,28/02/2019,Power,0.201405,1551283200
China,28/02/2019,Power,12.9463,1551283200
EU27 & UK,28/02/2019,Power,2.88773,1551283200
France,28/02/2019,Power,0.073211,1551283200
Germany,28/02/2019,Power,0.754683,1551283200
India,28/02/2019,Power,3.38099,1551283200
Italy,28/02/2019,Power,0.286552,1551283200
Japan,28/02/2019,Power,1.74409,1551283200
ROW,28/02/2019,Power,11.7276,1551283200
Russia,28/02/2019,Power,2.64005,1551283200
Spain,28/02/2019,Power,0.149125,1551283200
UK,28/02/2019,Power,0.30664,1551283200
US,28/02/2019,Power,4.60376,1551283200
WORLD,28/02/2019,Power,40.1319,1551283200
Brazil,1/3/2019,Power,0.214625,1551369600
China,1/3/2019,Power,13.1645,1551369600
EU27 & UK,1/3/2019,Power,3.17064,1551369600
France,1/3/2019,Power,0.10245,1551369600
Germany,1/3/2019,Power,0.861954,1551369600
India,1/3/2019,Power,3.48294,1551369600
Italy,1/3/2019,Power,0.259165,1551369600
Japan,1/3/2019,Power,1.5469,1551369600
ROW,1/3/2019,Power,11.3875,1551369600
Russia,1/3/2019,Power,2.63321,1551369600
Spain,1/3/2019,Power,0.144513,1551369600
UK,1/3/2019,Power,0.294433,1551369600
US,1/3/2019,Power,4.71894,1551369600
WORLD,1/3/2019,Power,40.3192,1551369600
Brazil,2/3/2019,Power,0.200389,1551456000
China,2/3/2019,Power,12.9969,1551456000
EU27 & UK,2/3/2019,Power,2.43086,1551456000
France,2/3/2019,Power,0.061429,1551456000
Germany,2/3/2019,Power,0.713912,1551456000
India,2/3/2019,Power,3.39539,1551456000
Italy,2/3/2019,Power,0.196249,1551456000
Japan,2/3/2019,Power,1.38046,1551456000
ROW,2/3/2019,Power,10.043,1551456000
Russia,2/3/2019,Power,2.63942,1551456000
Spain,2/3/2019,Power,0.098118,1551456000
UK,2/3/2019,Power,0.144561,1551456000
US,2/3/2019,Power,4.44174,1551456000
WORLD,2/3/2019,Power,37.5281,1551456000
Brazil,3/3/2019,Power,0.190686,1551542400
China,3/3/2019,Power,12.6887,1551542400
EU27 & UK,3/3/2019,Power,1.67668,1551542400
France,3/3/2019,Power,0.050416,1551542400
Germany,3/3/2019,Power,0.368815,1551542400
India,3/3/2019,Power,3.29704,1551542400
Italy,3/3/2019,Power,0.204739,1551542400
Japan,3/3/2019,Power,1.44872,1551542400
ROW,3/3/2019,Power,9.69732,1551542400
Russia,3/3/2019,Power,2.63133,1551542400
Spain,3/3/2019,Power,0.080629,1551542400
UK,3/3/2019,Power,0.143958,1551542400
US,3/3/2019,Power,4.39912,1551542400
WORLD,3/3/2019,Power,36.0296,1551542400
Brazil,4/3/2019,Power,0.190745,1551628800
China,4/3/2019,Power,12.33,1551628800
EU27 & UK,4/3/2019,Power,1.98665,1551628800
France,4/3/2019,Power,0.051934,1551628800
Germany,4/3/2019,Power,0.439167,1551628800
India,4/3/2019,Power,3.40858,1551628800
Italy,4/3/2019,Power,0.247398,1551628800
Japan,4/3/2019,Power,1.66138,1551628800
ROW,4/3/2019,Power,11.1702,1551628800
Russia,4/3/2019,Power,2.68995,1551628800
Spain,4/3/2019,Power,0.09264,1551628800
UK,4/3/2019,Power,0.174025,1551628800
US,4/3/2019,Power,5.35321,1551628800
WORLD,4/3/2019,Power,38.7907,1551628800
Brazil,5/3/2019,Power,0.187952,1551715200
China,5/3/2019,Power,12.4611,1551715200
EU27 & UK,5/3/2019,Power,2.38787,1551715200
France,5/3/2019,Power,0.06666,1551715200
Germany,5/3/2019,Power,0.564975,1551715200
India,5/3/2019,Power,3.49853,1551715200
Italy,5/3/2019,Power,0.270973,1551715200
Japan,5/3/2019,Power,1.49836,1551715200
ROW,5/3/2019,Power,10.9244,1551715200
Russia,5/3/2019,Power,2.63997,1551715200
Spain,5/3/2019,Power,0.108954,1551715200
UK,5/3/2019,Power,0.225728,1551715200
US,5/3/2019,Power,5.5001,1551715200
WORLD,5/3/2019,Power,39.0983,1551715200
Brazil,6/3/2019,Power,0.192279,1551801600
China,6/3/2019,Power,12.153,1551801600
EU27 & UK,6/3/2019,Power,2.40827,1551801600
France,6/3/2019,Power,0.058227,1551801600
Germany,6/3/2019,Power,0.612841,1551801600
India,6/3/2019,Power,3.50693,1551801600
Italy,6/3/2019,Power,0.30196,1551801600
Japan,6/3/2019,Power,1.61342,1551801600
ROW,6/3/2019,Power,11.2727,1551801600
Russia,6/3/2019,Power,2.63558,1551801600
Spain,6/3/2019,Power,0.078692,1551801600
UK,6/3/2019,Power,0.18998,1551801600
US,6/3/2019,Power,5.26431,1551801600
WORLD,6/3/2019,Power,39.0464,1551801600
Brazil,7/3/2019,Power,0.174449,1551888000
China,7/3/2019,Power,12.1605,1551888000
EU27 & UK,7/3/2019,Power,2.1784,1551888000
France,7/3/2019,Power,0.052422,1551888000
Germany,7/3/2019,Power,0.513768,1551888000
India,7/3/2019,Power,3.59808,1551888000
Italy,7/3/2019,Power,0.281651,1551888000
Japan,7/3/2019,Power,1.62046,1551888000
ROW,7/3/2019,Power,10.9894,1551888000
Russia,7/3/2019,Power,2.66093,1551888000
Spain,7/3/2019,Power,0.117396,1551888000
UK,7/3/2019,Power,0.163695,1551888000
US,7/3/2019,Power,4.91977,1551888000
WORLD,7/3/2019,Power,38.3019,1551888000
Brazil,8/3/2019,Power,0.16007,1551974400
China,8/3/2019,Power,12.5108,1551974400
EU27 & UK,8/3/2019,Power,2.31839,1551974400
France,8/3/2019,Power,0.062883,1551974400
Germany,8/3/2019,Power,0.519579,1551974400
India,8/3/2019,Power,3.57169,1551974400
Italy,8/3/2019,Power,0.293828,1551974400
Japan,8/3/2019,Power,1.53132,1551974400
ROW,8/3/2019,Power,10.6105,1551974400
Russia,8/3/2019,Power,2.57546,1551974400
Spain,8/3/2019,Power,0.139855,1551974400
UK,8/3/2019,Power,0.216037,1551974400
US,8/3/2019,Power,4.61375,1551974400
WORLD,8/3/2019,Power,37.8919,1551974400
Brazil,9/3/2019,Power,0.166366,1552060800
China,9/3/2019,Power,12.5529,1552060800
EU27 & UK,9/3/2019,Power,1.68862,1552060800
France,9/3/2019,Power,0.050759,1552060800
Germany,9/3/2019,Power,0.377036,1552060800
India,9/3/2019,Power,3.54531,1552060800
Italy,9/3/2019,Power,0.200987,1552060800
Japan,9/3/2019,Power,1.33224,1552060800
ROW,9/3/2019,Power,9.08723,1552060800
Russia,9/3/2019,Power,2.54361,1552060800
Spain,9/3/2019,Power,0.109188,1552060800
UK,9/3/2019,Power,0.1367,1552060800
US,9/3/2019,Power,3.75213,1552060800
WORLD,9/3/2019,Power,34.6684,1552060800
Brazil,10/3/2019,Power,0.163523,1552147200
China,10/3/2019,Power,11.887,1552147200
EU27 & UK,10/3/2019,Power,1.72208,1552147200
France,10/3/2019,Power,0.05049,1552147200
Germany,10/3/2019,Power,0.411613,1552147200
India,10/3/2019,Power,3.49493,1552147200
Italy,10/3/2019,Power,0.169635,1552147200
Japan,10/3/2019,Power,1.29031,1552147200
ROW,10/3/2019,Power,8.90092,1552147200
Russia,10/3/2019,Power,2.52545,1552147200
Spain,10/3/2019,Power,0.089437,1552147200
UK,10/3/2019,Power,0.159453,1552147200
US,10/3/2019,Power,3.48245,1552147200
WORLD,10/3/2019,Power,33.4666,1552147200
Brazil,11/3/2019,Power,0.170176,1552233600
China,11/3/2019,Power,11.6818,1552233600
EU27 & UK,11/3/2019,Power,2.18638,1552233600
France,11/3/2019,Power,0.065954,1552233600
Germany,11/3/2019,Power,0.53992,1552233600
India,11/3/2019,Power,3.60048,1552233600
Italy,11/3/2019,Power,0.229594,1552233600
Japan,11/3/2019,Power,1.4348,1552233600
ROW,11/3/2019,Power,10.0724,1552233600
Russia,11/3/2019,Power,2.59324,1552233600
Spain,11/3/2019,Power,0.123468,1552233600
UK,11/3/2019,Power,0.176716,1552233600
US,11/3/2019,Power,4.21945,1552233600
WORLD,11/3/2019,Power,35.9587,1552233600
Brazil,12/3/2019,Power,0.179082,1552320000
China,12/3/2019,Power,11.5891,1552320000
EU27 & UK,12/3/2019,Power,2.30089,1552320000
France,12/3/2019,Power,0.065045,1552320000
Germany,12/3/2019,Power,0.550267,1552320000
India,12/3/2019,Power,3.64006,1552320000
Italy,12/3/2019,Power,0.240384,1552320000
Japan,12/3/2019,Power,1.42238,1552320000
ROW,12/3/2019,Power,9.99811,1552320000
Russia,12/3/2019,Power,2.55673,1552320000
Spain,12/3/2019,Power,0.114242,1552320000
UK,12/3/2019,Power,0.185842,1552320000
US,12/3/2019,Power,3.93668,1552320000
WORLD,12/3/2019,Power,35.623,1552320000
Brazil,13/03/2019,Power,0.177289,1552406400
China,13/03/2019,Power,12.0883,1552406400
EU27 & UK,13/03/2019,Power,2.07324,1552406400
France,13/03/2019,Power,0.052026,1552406400
Germany,13/03/2019,Power,0.458685,1552406400
India,13/03/2019,Power,3.64125,1552406400
Italy,13/03/2019,Power,0.297549,1552406400
Japan,13/03/2019,Power,1.44077,1552406400
ROW,13/03/2019,Power,9.81815,1552406400
Russia,13/03/2019,Power,2.58715,1552406400
Spain,13/03/2019,Power,0.088704,1552406400
UK,13/03/2019,Power,0.160393,1552406400
US,13/03/2019,Power,3.75002,1552406400
WORLD,13/03/2019,Power,35.5762,1552406400
Brazil,14/03/2019,Power,0.181287,1552492800
China,14/03/2019,Power,12.1071,1552492800
EU27 & UK,14/03/2019,Power,2.14356,1552492800
France,14/03/2019,Power,0.058584,1552492800
Germany,14/03/2019,Power,0.487848,1552492800
India,14/03/2019,Power,3.59568,1552492800
Italy,14/03/2019,Power,0.281752,1552492800
Japan,14/03/2019,Power,1.54172,1552492800
ROW,14/03/2019,Power,10.1807,1552492800
Russia,14/03/2019,Power,2.63108,1552492800
Spain,14/03/2019,Power,0.120902,1552492800
UK,14/03/2019,Power,0.16116,1552492800
US,14/03/2019,Power,3.56906,1552492800
WORLD,14/03/2019,Power,35.9502,1552492800
Brazil,15/03/2019,Power,0.173397,1552579200
China,15/03/2019,Power,11.9759,1552579200
EU27 & UK,15/03/2019,Power,2.09812,1552579200
France,15/03/2019,Power,0.052686,1552579200
Germany,15/03/2019,Power,0.470283,1552579200
India,15/03/2019,Power,3.53571,1552579200
Italy,15/03/2019,Power,0.27755,1552579200
Japan,15/03/2019,Power,1.51452,1552579200
ROW,15/03/2019,Power,10.0605,1552579200
Russia,15/03/2019,Power,2.60758,1552579200
Spain,15/03/2019,Power,0.132914,1552579200
UK,15/03/2019,Power,0.159396,1552579200
US,15/03/2019,Power,3.64982,1552579200
WORLD,15/03/2019,Power,35.6156,1552579200
Brazil,16/03/2019,Power,0.152813,1552665600
China,16/03/2019,Power,11.7184,1552665600
EU27 & UK,16/03/2019,Power,1.68858,1552665600
France,16/03/2019,Power,0.049541,1552665600
Germany,16/03/2019,Power,0.361568,1552665600
India,16/03/2019,Power,3.53451,1552665600
Italy,16/03/2019,Power,0.199931,1552665600
Japan,16/03/2019,Power,1.38912,1552665600
ROW,16/03/2019,Power,9.3301,1552665600
Russia,16/03/2019,Power,2.56113,1552665600
Spain,16/03/2019,Power,0.100882,1552665600
UK,16/03/2019,Power,0.153234,1552665600
US,16/03/2019,Power,3.76486,1552665600
WORLD,16/03/2019,Power,34.1395,1552665600
Brazil,17/03/2019,Power,0.162379,1552752000
China,17/03/2019,Power,11.3812,1552752000
EU27 & UK,17/03/2019,Power,1.54074,1552752000
France,17/03/2019,Power,0.049732,1552752000
Germany,17/03/2019,Power,0.337763,1552752000
India,17/03/2019,Power,3.46015,1552752000
Italy,17/03/2019,Power,0.212523,1552752000
