,country,sector,value,timestamp,year,month,day
51497,India,Domestic Aviation,0.0203544,1549123200,2019,2,3
51498,Italy,Domestic Aviation,0.00434442,1549123200,2019,2,3
51499,Japan,Domestic Aviation,0.024609,1549123200,2019,2,3
51500,ROW,Domestic Aviation,0.171302,1549123200,2019,2,3
51501,Russia,Domestic Aviation,0.0349397,1549123200,2019,2,3
51502,Spain,Domestic Aviation,0.014147499999999999,1549123200,2019,2,3
51503,UK,Domestic Aviation,0.00521145,1549123200,2019,2,3
51504,US,Domestic Aviation,0.370138,1549123200,2019,2,3
51505,WORLD,Domestic Aviation,0.866497,1549123200,2019,2,3
51506,Brazil,Domestic Aviation,0.029776799999999996,1549209600,2019,2,4
51507,China,Domestic Aviation,0.15264,1549209600,2019,2,4
51508,EU27 & UK,Domestic Aviation,0.0440735,1549209600,2019,2,4
51509,France,Domestic Aviation,0.0063235,1549209600,2019,2,4
51510,Germany,Domestic Aviation,0.00532132,1549209600,2019,2,4
51511,India,Domestic Aviation,0.0204187,1549209600,2019,2,4
51512,Italy,Domestic Aviation,0.00497339,1549209600,2019,2,4
51513,Japan,Domestic Aviation,0.0238935,1549209600,2019,2,4
51514,ROW,Domestic Aviation,0.18075,1549209600,2019,2,4
51515,Russia,Domestic Aviation,0.03665530000000001,1549209600,2019,2,4
51516,Spain,Domestic Aviation,0.014665899999999999,1549209600,2019,2,4
51517,UK,Domestic Aviation,0.00681319,1549209600,2019,2,4
51518,US,Domestic Aviation,0.434666,1549209600,2019,2,4
51519,WORLD,Domestic Aviation,0.9228729999999999,1549209600,2019,2,4
51520,Brazil,Domestic Aviation,0.0304193,1549296000,2019,2,5
51521,China,Domestic Aviation,0.16155,1549296000,2019,2,5
51522,EU27 & UK,Domestic Aviation,0.0417961,1549296000,2019,2,5
51523,France,Domestic Aviation,0.00573757,1549296000,2019,2,5
51524,Germany,Domestic Aviation,0.00675667,1549296000,2019,2,5
51525,India,Domestic Aviation,0.0202337,1549296000,2019,2,5
51526,Italy,Domestic Aviation,0.00432127,1549296000,2019,2,5
51527,Japan,Domestic Aviation,0.024047400000000003,1549296000,2019,2,5
51528,ROW,Domestic Aviation,0.186404,1549296000,2019,2,5
51529,Russia,Domestic Aviation,0.033580900000000004,1549296000,2019,2,5
51530,Spain,Domestic Aviation,0.0128781,1549296000,2019,2,5
51531,UK,Domestic Aviation,0.00639697,1549296000,2019,2,5
51532,US,Domestic Aviation,0.475308,1549296000,2019,2,5
51533,WORLD,Domestic Aviation,0.973339,1549296000,2019,2,5
51534,Brazil,Domestic Aviation,0.0294781,1549382400,2019,2,6
51535,China,Domestic Aviation,0.169935,1549382400,2019,2,6
51536,EU27 & UK,Domestic Aviation,0.043949699999999994,1549382400,2019,2,6
51537,France,Domestic Aviation,0.00628695,1549382400,2019,2,6
51538,Germany,Domestic Aviation,0.00680207,1549382400,2019,2,6
51539,India,Domestic Aviation,0.0206038,1549382400,2019,2,6
51540,Italy,Domestic Aviation,0.00447687,1549382400,2019,2,6
51541,Japan,Domestic Aviation,0.0246035,1549382400,2019,2,6
51542,ROW,Domestic Aviation,0.181799,1549382400,2019,2,6
51543,Russia,Domestic Aviation,0.0353355,1549382400,2019,2,6
51544,Spain,Domestic Aviation,0.013430200000000002,1549382400,2019,2,6
51545,UK,Domestic Aviation,0.00646919,1549382400,2019,2,6
51546,US,Domestic Aviation,0.463416,1549382400,2019,2,6
51547,WORLD,Domestic Aviation,0.9691200000000001,1549382400,2019,2,6
51548,Brazil,Domestic Aviation,0.0298718,1549468800,2019,2,7
51549,China,Domestic Aviation,0.176919,1549468800,2019,2,7
51550,EU27 & UK,Domestic Aviation,0.0462806,1549468800,2019,2,7
51551,France,Domestic Aviation,0.00638417,1549468800,2019,2,7
51552,Germany,Domestic Aviation,0.00676054,1549468800,2019,2,7
51553,India,Domestic Aviation,0.019094299999999998,1549468800,2019,2,7
51554,Italy,Domestic Aviation,0.00485271,1549468800,2019,2,7
51555,Japan,Domestic Aviation,0.024360299999999998,1549468800,2019,2,7
51556,ROW,Domestic Aviation,0.186994,1549468800,2019,2,7
51557,Russia,Domestic Aviation,0.035151499999999995,1549468800,2019,2,7
51558,Spain,Domestic Aviation,0.014145900000000001,1549468800,2019,2,7
51559,UK,Domestic Aviation,0.00745886,1549468800,2019,2,7
51560,US,Domestic Aviation,0.47815699999999994,1549468800,2019,2,7
51561,WORLD,Domestic Aviation,0.9968290000000001,1549468800,2019,2,7
51562,Brazil,Domestic Aviation,0.0306863,1549555200,2019,2,8
51563,China,Domestic Aviation,0.176748,1549555200,2019,2,8
51564,EU27 & UK,Domestic Aviation,0.047932300000000004,1549555200,2019,2,8
51565,France,Domestic Aviation,0.006740899999999999,1549555200,2019,2,8
51566,Germany,Domestic Aviation,0.00690445,1549555200,2019,2,8
51567,India,Domestic Aviation,0.0209815,1549555200,2019,2,8
51568,Italy,Domestic Aviation,0.00518713,1549555200,2019,2,8
51569,Japan,Domestic Aviation,0.024013200000000002,1549555200,2019,2,8
51570,ROW,Domestic Aviation,0.1865,1549555200,2019,2,8
51571,Russia,Domestic Aviation,0.0385186,1549555200,2019,2,8
51572,Spain,Domestic Aviation,0.014933700000000001,1549555200,2019,2,8
51573,UK,Domestic Aviation,0.00724608,1549555200,2019,2,8
51574,US,Domestic Aviation,0.49612,1549555200,2019,2,8
51575,WORLD,Domestic Aviation,1.0215,1549555200,2019,2,8
51576,Brazil,Domestic Aviation,0.027830900000000002,1549641600,2019,2,9
51577,China,Domestic Aviation,0.182695,1549641600,2019,2,9
51578,EU27 & UK,Domestic Aviation,0.0304783,1549641600,2019,2,9
51579,France,Domestic Aviation,0.00386402,1549641600,2019,2,9
51580,Germany,Domestic Aviation,0.00358856,1549641600,2019,2,9
51581,India,Domestic Aviation,0.0188345,1549641600,2019,2,9
51582,Italy,Domestic Aviation,0.00381235,1549641600,2019,2,9
51583,Japan,Domestic Aviation,0.0232487,1549641600,2019,2,9
51584,ROW,Domestic Aviation,0.16473800000000002,1549641600,2019,2,9
51585,Russia,Domestic Aviation,0.0344529,1549641600,2019,2,9
51586,Spain,Domestic Aviation,0.0123324,1549641600,2019,2,9
51587,UK,Domestic Aviation,0.00330942,1549641600,2019,2,9
51588,US,Domestic Aviation,0.41880500000000004,1549641600,2019,2,9
51589,WORLD,Domestic Aviation,0.901083,1549641600,2019,2,9
51590,Brazil,Domestic Aviation,0.024590200000000003,1549728000,2019,2,10
51591,China,Domestic Aviation,0.184674,1549728000,2019,2,10
51592,EU27 & UK,Domestic Aviation,0.0377281,1549728000,2019,2,10
51593,France,Domestic Aviation,0.00457643,1549728000,2019,2,10
51594,Germany,Domestic Aviation,0.00437063,1549728000,2019,2,10
51595,India,Domestic Aviation,0.0197731,1549728000,2019,2,10
51596,Italy,Domestic Aviation,0.00435842,1549728000,2019,2,10
51597,Japan,Domestic Aviation,0.0245666,1549728000,2019,2,10
51598,ROW,Domestic Aviation,0.174895,1549728000,2019,2,10
51599,Russia,Domestic Aviation,0.0353486,1549728000,2019,2,10
51600,Spain,Domestic Aviation,0.014247399999999999,1549728000,2019,2,10
51601,UK,Domestic Aviation,0.0051706,1549728000,2019,2,10
51602,US,Domestic Aviation,0.380248,1549728000,2019,2,10
51603,WORLD,Domestic Aviation,0.8818239999999999,1549728000,2019,2,10
51604,Brazil,Domestic Aviation,0.0293931,1549814400,2019,2,11
51605,China,Domestic Aviation,0.184428,1549814400,2019,2,11
51606,EU27 & UK,Domestic Aviation,0.046185199999999996,1549814400,2019,2,11
51607,France,Domestic Aviation,0.006187,1549814400,2019,2,11
51608,Germany,Domestic Aviation,0.00674877,1549814400,2019,2,11
51609,India,Domestic Aviation,0.0203016,1549814400,2019,2,11
51610,Italy,Domestic Aviation,0.0050049,1549814400,2019,2,11
51611,Japan,Domestic Aviation,0.0249042,1549814400,2019,2,11
51612,ROW,Domestic Aviation,0.186694,1549814400,2019,2,11
51613,Russia,Domestic Aviation,0.037400199999999995,1549814400,2019,2,11
51614,Spain,Domestic Aviation,0.0144678,1549814400,2019,2,11
51615,UK,Domestic Aviation,0.0076565,1549814400,2019,2,11
51616,US,Domestic Aviation,0.441145,1549814400,2019,2,11
51617,WORLD,Domestic Aviation,0.9704510000000001,1549814400,2019,2,11
51618,Brazil,Domestic Aviation,0.0299079,1549900800,2019,2,12
51619,China,Domestic Aviation,0.18529600000000002,1549900800,2019,2,12
51620,EU27 & UK,Domestic Aviation,0.0427364,1549900800,2019,2,12
51621,France,Domestic Aviation,0.00586503,1549900800,2019,2,12
51622,Germany,Domestic Aviation,0.00678274,1549900800,2019,2,12
51623,India,Domestic Aviation,0.0186641,1549900800,2019,2,12
51624,Italy,Domestic Aviation,0.00443158,1549900800,2019,2,12
51625,Japan,Domestic Aviation,0.0243807,1549900800,2019,2,12
51626,ROW,Domestic Aviation,0.180545,1549900800,2019,2,12
51627,Russia,Domestic Aviation,0.0333429,1549900800,2019,2,12
51628,Spain,Domestic Aviation,0.012622,1549900800,2019,2,12
51629,UK,Domestic Aviation,0.00681235,1549900800,2019,2,12
51630,US,Domestic Aviation,0.438258,1549900800,2019,2,12
51631,WORLD,Domestic Aviation,0.953131,1549900800,2019,2,12
51632,Brazil,Domestic Aviation,0.029784300000000003,1549987200,2019,2,13
51633,China,Domestic Aviation,0.18001,1549987200,2019,2,13
51634,EU27 & UK,Domestic Aviation,0.043951199999999996,1549987200,2019,2,13
51635,France,Domestic Aviation,0.00595572,1549987200,2019,2,13
51636,Germany,Domestic Aviation,0.00698529,1549987200,2019,2,13
51637,India,Domestic Aviation,0.020418000000000002,1549987200,2019,2,13
51638,Italy,Domestic Aviation,0.00463182,1549987200,2019,2,13
51639,Japan,Domestic Aviation,0.024487900000000003,1549987200,2019,2,13
51640,ROW,Domestic Aviation,0.17791600000000002,1549987200,2019,2,13
51641,Russia,Domestic Aviation,0.0351579,1549987200,2019,2,13
51642,Spain,Domestic Aviation,0.0135433,1549987200,2019,2,13
51643,UK,Domestic Aviation,0.00676829,1549987200,2019,2,13
51644,US,Domestic Aviation,0.46535600000000005,1549987200,2019,2,13
51645,WORLD,Domestic Aviation,0.977082,1549987200,2019,2,13
51646,Brazil,Domestic Aviation,0.0303362,1550073600,2019,2,14
51647,China,Domestic Aviation,0.171738,1550073600,2019,2,14
51648,EU27 & UK,Domestic Aviation,0.0454472,1550073600,2019,2,14
51649,France,Domestic Aviation,0.00599772,1550073600,2019,2,14
51650,Germany,Domestic Aviation,0.00739014,1550073600,2019,2,14
51651,India,Domestic Aviation,0.018611199999999998,1550073600,2019,2,14
51652,Italy,Domestic Aviation,0.00481339,1550073600,2019,2,14
51653,Japan,Domestic Aviation,0.0242753,1550073600,2019,2,14
51654,ROW,Domestic Aviation,0.187729,1550073600,2019,2,14
51655,Russia,Domestic Aviation,0.0366385,1550073600,2019,2,14
51656,Spain,Domestic Aviation,0.0136726,1550073600,2019,2,14
51657,UK,Domestic Aviation,0.00717265,1550073600,2019,2,14
51658,US,Domestic Aviation,0.506078,1550073600,2019,2,14
51659,WORLD,Domestic Aviation,1.02085,1550073600,2019,2,14
51660,Brazil,Domestic Aviation,0.029868900000000004,1550160000,2019,2,15
51661,China,Domestic Aviation,0.17918299999999998,1550160000,2019,2,15
51662,EU27 & UK,Domestic Aviation,0.0478555,1550160000,2019,2,15
51663,France,Domestic Aviation,0.00659202,1550160000,2019,2,15
51664,Germany,Domestic Aviation,0.00706055,1550160000,2019,2,15
51665,India,Domestic Aviation,0.0197238,1550160000,2019,2,15
51666,Italy,Domestic Aviation,0.0051147,1550160000,2019,2,15
51667,Japan,Domestic Aviation,0.024571700000000002,1550160000,2019,2,15
51668,ROW,Domestic Aviation,0.186481,1550160000,2019,2,15
51669,Russia,Domestic Aviation,0.0400466,1550160000,2019,2,15
51670,Spain,Domestic Aviation,0.015108100000000001,1550160000,2019,2,15
51671,UK,Domestic Aviation,0.0074095,1550160000,2019,2,15
51672,US,Domestic Aviation,0.5250859999999999,1550160000,2019,2,15
51673,WORLD,Domestic Aviation,1.05282,1550160000,2019,2,15
51674,Brazil,Domestic Aviation,0.027052800000000002,1550246400,2019,2,16
51675,China,Domestic Aviation,0.180861,1550246400,2019,2,16
51676,EU27 & UK,Domestic Aviation,0.0314447,1550246400,2019,2,16
51677,France,Domestic Aviation,0.00380461,1550246400,2019,2,16
51678,Germany,Domestic Aviation,0.0037709,1550246400,2019,2,16
51679,India,Domestic Aviation,0.0186407,1550246400,2019,2,16
51680,Italy,Domestic Aviation,0.00390807,1550246400,2019,2,16
51681,Japan,Domestic Aviation,0.024809599999999998,1550246400,2019,2,16
51682,ROW,Domestic Aviation,0.162742,1550246400,2019,2,16
51683,Russia,Domestic Aviation,0.0355603,1550246400,2019,2,16
51684,Spain,Domestic Aviation,0.0128109,1550246400,2019,2,16
51685,UK,Domestic Aviation,0.00349612,1550246400,2019,2,16
51686,US,Domestic Aviation,0.447162,1550246400,2019,2,16
51687,WORLD,Domestic Aviation,0.9282739999999999,1550246400,2019,2,16
51688,Brazil,Domestic Aviation,0.0223052,1550332800,2019,2,17
51689,China,Domestic Aviation,0.18048499999999998,1550332800,2019,2,17
51690,EU27 & UK,Domestic Aviation,0.0383292,1550332800,2019,2,17
51691,France,Domestic Aviation,0.00475358,1550332800,2019,2,17
51692,Germany,Domestic Aviation,0.00464363,1550332800,2019,2,17
51693,India,Domestic Aviation,0.0196023,1550332800,2019,2,17
51694,Italy,Domestic Aviation,0.00438285,1550332800,2019,2,17
51695,Japan,Domestic Aviation,0.024411900000000004,1550332800,2019,2,17
51696,ROW,Domestic Aviation,0.171692,1550332800,2019,2,17
51697,Russia,Domestic Aviation,0.0359069,1550332800,2019,2,17
51698,Spain,Domestic Aviation,0.0140567,1550332800,2019,2,17
51699,UK,Domestic Aviation,0.00513172,1550332800,2019,2,17
51700,US,Domestic Aviation,0.37681,1550332800,2019,2,17
51701,WORLD,Domestic Aviation,0.869542,1550332800,2019,2,17
51702,Brazil,Domestic Aviation,0.0299094,1550419200,2019,2,18
51703,China,Domestic Aviation,0.17915999999999999,1550419200,2019,2,18
51704,EU27 & UK,Domestic Aviation,0.0455196,1550419200,2019,2,18
51705,France,Domestic Aviation,0.00601168,1550419200,2019,2,18
51706,Germany,Domestic Aviation,0.00670875,1550419200,2019,2,18
51707,India,Domestic Aviation,0.019346099999999998,1550419200,2019,2,18
51708,Italy,Domestic Aviation,0.00503156,1550419200,2019,2,18
51709,Japan,Domestic Aviation,0.0242733,1550419200,2019,2,18
51710,ROW,Domestic Aviation,0.18416,1550419200,2019,2,18
51711,Russia,Domestic Aviation,0.0377004,1550419200,2019,2,18
51712,Spain,Domestic Aviation,0.014612799999999999,1550419200,2019,2,18
51713,UK,Domestic Aviation,0.007135300000000001,1550419200,2019,2,18
51714,US,Domestic Aviation,0.452074,1550419200,2019,2,18
51715,WORLD,Domestic Aviation,0.972143,1550419200,2019,2,18
51716,Brazil,Domestic Aviation,0.029356599999999997,1550505600,2019,2,19
51717,China,Domestic Aviation,0.17361,1550505600,2019,2,19
51718,EU27 & UK,Domestic Aviation,0.0429843,1550505600,2019,2,19
51719,France,Domestic Aviation,0.00563387,1550505600,2019,2,19
51720,Germany,Domestic Aviation,0.00687496,1550505600,2019,2,19
51721,India,Domestic Aviation,0.0180461,1550505600,2019,2,19
51722,Italy,Domestic Aviation,0.00453807,1550505600,2019,2,19
51723,Japan,Domestic Aviation,0.023794299999999997,1550505600,2019,2,19
51724,ROW,Domestic Aviation,0.182594,1550505600,2019,2,19
51725,Russia,Domestic Aviation,0.033777999999999996,1550505600,2019,2,19
51726,Spain,Domestic Aviation,0.0131651,1550505600,2019,2,19
51727,UK,Domestic Aviation,0.00698354,1550505600,2019,2,19
51728,US,Domestic Aviation,0.49974700000000005,1550505600,2019,2,19
51729,WORLD,Domestic Aviation,1.00391,1550505600,2019,2,19
51730,Brazil,Domestic Aviation,0.028207999999999997,1550592000,2019,2,20
51731,China,Domestic Aviation,0.181998,1550592000,2019,2,20
51732,EU27 & UK,Domestic Aviation,0.0431869,1550592000,2019,2,20
51733,France,Domestic Aviation,0.00569703,1550592000,2019,2,20
51734,Germany,Domestic Aviation,0.00706582,1550592000,2019,2,20
51735,India,Domestic Aviation,0.019288,1550592000,2019,2,20
51736,Italy,Domestic Aviation,0.0043666,1550592000,2019,2,20
51737,Japan,Domestic Aviation,0.024028900000000002,1550592000,2019,2,20
51738,ROW,Domestic Aviation,0.1812,1550592000,2019,2,20
51739,Russia,Domestic Aviation,0.034805800000000005,1550592000,2019,2,20
51740,Spain,Domestic Aviation,0.013550799999999998,1550592000,2019,2,20
51741,UK,Domestic Aviation,0.00666018,1550592000,2019,2,20
51742,US,Domestic Aviation,0.46093599999999996,1550592000,2019,2,20
51743,WORLD,Domestic Aviation,0.973651,1550592000,2019,2,20
51744,Brazil,Domestic Aviation,0.029046600000000002,1550678400,2019,2,21
51745,China,Domestic Aviation,0.18134,1550678400,2019,2,21
51746,EU27 & UK,Domestic Aviation,0.0451633,1550678400,2019,2,21
51747,France,Domestic Aviation,0.00588729,1550678400,2019,2,21
51748,Germany,Domestic Aviation,0.00715497,1550678400,2019,2,21
51749,India,Domestic Aviation,0.0180683,1550678400,2019,2,21
51750,Italy,Domestic Aviation,0.00452607,1550678400,2019,2,21
51751,Japan,Domestic Aviation,0.024591599999999998,1550678400,2019,2,21
51752,ROW,Domestic Aviation,0.185962,1550678400,2019,2,21
51753,Russia,Domestic Aviation,0.0342541,1550678400,2019,2,21
51754,Spain,Domestic Aviation,0.0142274,1550678400,2019,2,21
51755,UK,Domestic Aviation,0.00724948,1550678400,2019,2,21
51756,US,Domestic Aviation,0.498475,1550678400,2019,2,21
51757,WORLD,Domestic Aviation,1.0169,1550678400,2019,2,21
51758,Brazil,Domestic Aviation,0.029117,1550764800,2019,2,22
51759,China,Domestic Aviation,0.18109,1550764800,2019,2,22
51760,EU27 & UK,Domestic Aviation,0.0472779,1550764800,2019,2,22
51761,France,Domestic Aviation,0.00635679,1550764800,2019,2,22
51762,Germany,Domestic Aviation,0.00696764,1550764800,2019,2,22
51763,India,Domestic Aviation,0.019643,1550764800,2019,2,22
51764,Italy,Domestic Aviation,0.00511023,1550764800,2019,2,22
51765,Japan,Domestic Aviation,0.024408799999999998,1550764800,2019,2,22
51766,ROW,Domestic Aviation,0.186616,1550764800,2019,2,22
51767,Russia,Domestic Aviation,0.0385064,1550764800,2019,2,22
51768,Spain,Domestic Aviation,0.015418200000000002,1550764800,2019,2,22
51769,UK,Domestic Aviation,0.00695917,1550764800,2019,2,22
51770,US,Domestic Aviation,0.5073300000000001,1550764800,2019,2,22
51771,WORLD,Domestic Aviation,1.03399,1550764800,2019,2,22
51772,Brazil,Domestic Aviation,0.027301,1550851200,2019,2,23
51773,China,Domestic Aviation,0.18021099999999998,1550851200,2019,2,23
51774,EU27 & UK,Domestic Aviation,0.0313647,1550851200,2019,2,23
51775,France,Domestic Aviation,0.0040525,1550851200,2019,2,23
51776,Germany,Domestic Aviation,0.00372675,1550851200,2019,2,23
51777,India,Domestic Aviation,0.018209700000000002,1550851200,2019,2,23
51778,Italy,Domestic Aviation,0.00384163,1550851200,2019,2,23
51779,Japan,Domestic Aviation,0.025291099999999997,1550851200,2019,2,23
51780,ROW,Domestic Aviation,0.16112100000000001,1550851200,2019,2,23
51781,Russia,Domestic Aviation,0.0356479,1550851200,2019,2,23
51782,Spain,Domestic Aviation,0.013056799999999999,1550851200,2019,2,23
51783,UK,Domestic Aviation,0.00329328,1550851200,2019,2,23
51784,US,Domestic Aviation,0.442745,1550851200,2019,2,23
51785,WORLD,Domestic Aviation,0.921892,1550851200,2019,2,23
51786,Brazil,Domestic Aviation,0.0235977,1550937600,2019,2,24
51787,China,Domestic Aviation,0.179816,1550937600,2019,2,24
51788,EU27 & UK,Domestic Aviation,0.0385227,1550937600,2019,2,24
51789,France,Domestic Aviation,0.00488679,1550937600,2019,2,24
51790,Germany,Domestic Aviation,0.00460036,1550937600,2019,2,24
